pair_id,SMILES_Solute,SMILES_Solvent,Solute_name,Solvent_name,Total_conformers,Filtered_conformers,Temperature_K,LogS,Compound_Name,Solvent
138.0,COc1cc(Cl)nc(N)n1,CCO,mol_138_solute_opt,mol_138_solvent_opt,50,30,273.15,-1.6491075940137634,2-amino-4-chloro-6-methoxypyrimidine,ethanol
139.0,Cc1cc([N+](=O)[O-])ccc1N,CCO,mol_139_solute_opt,mol_139_solvent_opt,50,33,278.15,-0.8911898434099362,2-methyl-4-nitroaniline,ethanol
140.0,O=Cc1cccc([N+](=O)[O-])c1,CCO,mol_140_solute_opt,mol_140_solvent_opt,50,43,273.15,-0.1871956560291136,3-nitrobenzaldehyde,ethanol
141.0,Nc1ccc([N+](=O)[O-])cc1N,CCO,mol_141_solute_opt,mol_141_solvent_opt,50,42,283.15,-1.821376790623708,"4-nitro-1,2-phenylenediamine",ethanol
142.0,Nc1cc(Cl)ccc1C(=O)O,CCO,mol_142_solute_opt,mol_142_solvent_opt,50,37,278.15,-0.7570344117366852,2-amino-4-chlorobenzoic acid,ethanol
143.0,Clc1ccc2c(c1)Nc1ccccc1S2,CCO,mol_143_solute_opt,mol_143_solvent_opt,50,33,283.15,-1.1252705152530722,2-chlorophenothiazine,ethanol
144.0,COc1cc(CO)ccc1O,CCO,mol_144_solute_opt,mol_144_solvent_opt,50,34,293.15,-0.1009739042730722,Vanillyl alcohol,ethanol
145.0,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,CCO,mol_145_solute_opt,mol_145_solvent_opt,50,30,278.15,-0.741132169256494,Tebuconazole,ethanol
146.0,CC(C)c1ncc[nH]1,CCO,mol_146_solute_opt,mol_146_solvent_opt,50,35,278.15,0.60741503259314,2-isopropylimidazole,ethanol
147.0,Nc1ccc(N)c([N+](=O)[O-])c1,CCO,mol_147_solute_opt,mol_147_solvent_opt,50,36,283.15,-0.898366955905892,2-nitro-p-phenylenediamine,ethanol
148.0,Cc1ccc(N)c([N+](=O)[O-])c1,CCO,mol_148_solute_opt,mol_148_solvent_opt,50,42,278.15,-0.7622264110768634,4-methyl-2-nitroaniline,ethanol
149.0,Cc1cc(C)[nH]n1,CCO,mol_149_solute_opt,mol_149_solvent_opt,50,40,283.15,0.3734860496951216,"3,5-dimethylpyrazole",ethanol
150.0,Cc1c(C(=O)O)cccc1[N+](=O)[O-],CCO,mol_150_solute_opt,mol_150_solvent_opt,50,40,283.15,-0.5825098450451165,2-methyl-3-nitrobenzoic acid,ethanol
151.0,O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,CCO,mol_151_solute_opt,mol_151_solvent_opt,50,35,288.15,-1.549742921433838,Boscalid,ethanol
152.0,c1ccc(-c2nnn[nH]2)cc1,CCO,mol_152_solute_opt,mol_152_solvent_opt,50,39,283.15,-0.5845885764450833,5-phenyltetrazole,ethanol
153.0,Brc1cn[nH]c1,CCO,mol_153_solute_opt,mol_153_solvent_opt,50,35,283.15,0.7944425743110687,4-bromopyrazole,ethanol
154.0,NCC1(CC(=O)O)CCCCC1,CCO,mol_154_solute_opt,mol_154_solvent_opt,50,34,283.15,-1.6339364967787564,Gabapentin,ethanol
155.0,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,mol_155_solute_opt,mol_155_solvent_opt,50,36,293.15,-1.03862237819063,Vitamin C,ethanol
156.0,N[C@@H](Cc1ccc(O)cc1)C(=O)O,CCO,mol_156_solute_opt,mol_156_solvent_opt,50,41,283.15,-5.173463855378763,L-tyrosine,ethanol
157.0,Clc1ncnc2nc[nH]c12,CCO,mol_157_solute_opt,mol_157_solvent_opt,50,43,283.15,-0.8181081114042374,6-chloropurine,ethanol
158.0,COC(=O)Nc1nc2ccccc2[nH]1,CCO,mol_158_solute_opt,mol_158_solvent_opt,50,38,278.15,-3.840385912921808,Carbendazim,ethanol
159.0,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,CCO,mol_159_solute_opt,mol_159_solvent_opt,50,32,283.15,-2.791096713130844,D-tryptophan,ethanol
160.0,NC(=NCCCCCCN=C(N)/N=C(\N)Nc1ccc(Cl)cc1)/N=C(\N)Nc1ccc(Cl)cc1,CCO,mol_160_solute_opt,mol_160_solvent_opt,50,22,283.15,-2.1542072981775404,Chlorhexidine,ethanol
161.0,c1ccc2c(c1)sc1ccccc12,CCO,mol_161_solute_opt,mol_161_solvent_opt,50,35,294.55,-0.9716232876088156,Dibenzothiophene,ethanol
162.0,Cc1c(C(=O)/C=C/c2ccccc2)[n+](=O)c2ccccc2n1[O-],CCO,mol_162_solute_opt,mol_162_solvent_opt,50,28,283.15,-2.770089162092342,Quinocetone,ethanol
163.0,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CCO,mol_163_solute_opt,mol_163_solvent_opt,50,21,278.15,-2.1495476580922115,Curcumin,ethanol
164.0,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,CCO,mol_164_solute_opt,mol_164_solvent_opt,50,31,293.15,-2.550320223556529,Lenalidomide,ethanol
165.0,CCCc1cc(=O)[nH]c(=S)[nH]1,CCO,mol_165_solute_opt,mol_165_solvent_opt,50,32,278.15,-1.359690429684988,Propylthiouracil,ethanol
166.0,c1ccc2c(c1)CCc1ccccc1N2,CCO,mol_166_solute_opt,mol_166_solvent_opt,50,31,283.15,-1.875363199271275,Iminodibenzyl,ethanol
167.0,Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],CCO,mol_167_solute_opt,mol_167_solvent_opt,50,33,283.15,-1.4358055078348375,Dinitolmide,ethanol
168.0,C=NCC#N,CCO,mol_168_solute_opt,mol_168_solvent_opt,50,40,278.15,-1.5148443901667437,Methyleneaminoacetonitrile,ethanol
169.0,O=C1NS(=O)(=O)c2ccccc21,CCO,mol_169_solute_opt,mol_169_solvent_opt,50,40,278.15,-1.0701395663860025,Saccharin,ethanol
170.0,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,CCO,mol_170_solute_opt,mol_170_solvent_opt,50,23,288.15,-1.6107596817503025,Naftopidil,ethanol
171.0,CCc1nnc(NC(=O)CCCCCNC(C)=O)s1,CCO,mol_171_solute_opt,mol_171_solvent_opt,50,29,288.15,-2.0017923978205374,"6-(acetylamino)-N-(5-ethyl-1,3,4-thiadiazol-2-yl) hexanamide",ethanol
172.0,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],CCO,mol_172_solute_opt,mol_172_solvent_opt,50,35,278.15,-1.5341487878949154,Musk xylene,ethanol
173.0,Cn1nnc2c(C(N)=O)ncn2c1=O,CCO,mol_173_solute_opt,mol_173_solvent_opt,50,34,273.15,-2.938279485525229,Temozolomide,ethanol
174.0,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,CCO,mol_174_solute_opt,mol_174_solvent_opt,50,30,273.15,-3.1288424973838795,Fenbendazole,ethanol
175.0,O=P1(O)Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1,CCO,mol_175_solute_opt,mol_175_solvent_opt,50,25,288.15,-1.1142629748603836,"1,1′-binaphthyl-2,2′-diyl hydrogenphosphate",ethanol
176.0,O=C1OC(=O)[C@H]2[C@@H]1[C@@H]1C=C[C@H]2C1,CCO,mol_176_solute_opt,mol_176_solvent_opt,50,35,278.15,-1.4234988106245894,"cis-5-norbornene-exo-2,3-dicarboxylic anhydride",ethanol
177.0,O=Cc1cc([N+](=O)[O-])ccc1O,CCO,mol_177_solute_opt,mol_177_solvent_opt,50,42,273.15,-1.2711932429353423,5-nitrosalicylaldehyde,ethanol
178.0,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CCO,mol_178_solute_opt,mol_178_solvent_opt,50,40,278.15,-2.9314931938162068,5-nitrofurazone,ethanol
179.0,Oc1ccc(OCc2ccccc2)cc1,CCO,mol_179_solute_opt,mol_179_solvent_opt,50,30,283.15,-0.0561765785675168,Monobenzone,ethanol
180.0,Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCO,mol_180_solute_opt,mol_180_solvent_opt,50,19,278.15,-2.33635108998384,Maraviroc,ethanol
181.0,O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1,CCO,mol_181_solute_opt,mol_181_solvent_opt,50,27,278.15,-2.9624983228064403,Rebamipide,ethanol
182.0,Cc1[nH]nc2cc([N+](=O)[O-])ccc12,CCO,mol_182_solute_opt,mol_182_solvent_opt,50,43,278.15,-1.0835425442236208,3-methyl-6-nitroindazole,ethanol
183.0,O=c1[nH]c(=O)n(C2CCCO2)cc1F,CCO,mol_183_solute_opt,mol_183_solvent_opt,50,39,273.15,-1.6830351375212231,β tegafur,ethanol
184.0,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CCO,mol_184_solute_opt,mol_184_solvent_opt,50,28,273.15,-1.2824857334927149,Doxofylline,ethanol
185.0,O=c1ccc(-c2ccccc2)n[nH]1,CCO,mol_185_solute_opt,mol_185_solvent_opt,50,41,278.15,-1.3743839602075678,6-phenyl-3(2H)-pyridazinone,ethanol
186.0,N#Cc1ccc2c(c1)OCO2,CCO,mol_186_solute_opt,mol_186_solvent_opt,50,37,278.15,-0.9195780107489152,Piperonylonitrile,ethanol
187.0,COc1cccc(C=O)c1O,CCO,mol_187_solute_opt,mol_187_solvent_opt,50,36,273.15,-0.1356155757107976,o-vanillin,ethanol
188.0,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,CCO,mol_188_solute_opt,mol_188_solvent_opt,50,18,288.15,-2.71276994769992,Apixaban,ethanol
189.0,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,CCO,mol_189_solute_opt,mol_189_solvent_opt,50,22,283.15,-1.4127397658810246,Bezafibrate,ethanol
190.0,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CCO,mol_190_solute_opt,mol_190_solvent_opt,50,29,278.15,-1.7619489463314295,Ipriflavone,ethanol
191.0,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,CCO,mol_191_solute_opt,mol_191_solvent_opt,50,27,278.15,-1.3478409555921944,Oxaprozin,ethanol
192.0,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,CCO,mol_192_solute_opt,mol_192_solvent_opt,50,27,278.15,-2.419942132791434,Griseofulvin,ethanol
193.0,O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,CCO,mol_193_solute_opt,mol_193_solvent_opt,50,27,283.15,-2.63967815050761,Rutaecarpine,ethanol
194.0,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CCO,mol_194_solute_opt,mol_194_solvent_opt,50,21,278.15,-0.6056976823236377,Nimodipine,ethanol
195.0,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,CCO,mol_195_solute_opt,mol_195_solvent_opt,50,26,278.15,-2.374971174475747,Benorilate,ethanol
196.0,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CCO,mol_196_solute_opt,mol_196_solvent_opt,50,23,273.15,-2.0478910753203112,Linagliptin,ethanol
197.0,O=c1cc(CO)occ1O,CCO,mol_197_solute_opt,mol_197_solvent_opt,50,39,278.15,-1.2668847733015431,Kojic acid,ethanol
198.0,Oc1ccc(Cl)c2cccnc12,CCO,mol_198_solute_opt,mol_198_solvent_opt,50,42,278.15,-1.3544989145595467,5-chloro-8-hydroxyquinoline,ethanol
199.0,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,CCO,mol_199_solute_opt,mol_199_solvent_opt,50,23,278.15,-3.032956915063776,Benflumetol,ethanol
200.0,CS(=O)(=O)OCCCCOS(C)(=O)=O,CCO,mol_200_solute_opt,mol_200_solvent_opt,50,48,278.15,-3.568553222652931,Busulfan,ethanol
201.0,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,CCO,mol_201_solute_opt,mol_201_solvent_opt,50,19,288.15,-3.862673053821504,Pazopanib,ethanol
202.0,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,CCO,mol_202_solute_opt,mol_202_solvent_opt,50,36,273.15,-2.950326186936103,Macitentan,ethanol
203.0,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,CCO,mol_203_solute_opt,mol_203_solvent_opt,50,30,278.15,-5.503619069163542,Pomalidomide,ethanol
204.0,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CCO,mol_204_solute_opt,mol_204_solvent_opt,50,26,278.15,-1.0881028229052014,Clozapine,ethanol
205.0,CC(=O)Nc1ccc(C(=O)O)cc1,CCO,mol_205_solute_opt,mol_205_solvent_opt,50,39,283.15,-0.9909499835844312,p-acetamidobenzoic acid,ethanol
206.0,Clc1ncnc2[nH]ccc12,CCO,mol_206_solute_opt,mol_206_solvent_opt,50,39,278.15,-0.8262810608914601,6-chloro-7-azapurine,ethanol
207.0,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,CCO,mol_207_solute_opt,mol_207_solvent_opt,50,30,278.15,-1.1411442504847755,Piperine,ethanol
208.0,Nc1nc2ccc(OC(F)(F)F)cc2s1,CCO,mol_208_solute_opt,mol_208_solvent_opt,50,39,278.15,0.5807992736373172,Riluzole,ethanol
209.0,O=C(O)COc1ccc(Cl)cc1Cl,CCO,mol_209_solute_opt,mol_209_solvent_opt,50,41,278.15,0.0860603191961106,"2,4-dichlorophenoxyacetic acid",ethanol
210.0,S=C(Nc1ccccc1)Nc1ccccc1,CCO,mol_210_solute_opt,mol_210_solvent_opt,50,28,283.15,-1.5570801835899328,"N,N'-diphenyl thiourea (DPTU)",ethanol
211.0,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,CCO,mol_211_solute_opt,mol_211_solvent_opt,50,34,278.15,-0.1798334522157649,Flutamide,ethanol
212.0,CC(=O)NC1CCSC1=O,CCO,mol_212_solute_opt,mol_212_solvent_opt,50,39,278.15,-0.1932192787547199,Citiolone,ethanol
213.0,CC(CO)(CO)C(=O)O,CCO,mol_213_solute_opt,mol_213_solvent_opt,50,34,288.15,-0.6910500095646475,Dimethylolpropionic acid,ethanol
214.0,O=c1cc(CBr)c2ccccc2[nH]1,CCO,mol_214_solute_opt,mol_214_solvent_opt,50,34,278.15,-2.4791420108489963,4-(bromomethyl)-2(1H)-quinolinone,ethanol
215.0,O=C1CCc2cc(O)ccc2N1,CCO,mol_215_solute_opt,mol_215_solvent_opt,50,33,278.15,-1.4283617589235114,"6-hydroxy-3,4-dihydro-2(1H)-quinolone",ethanol
216.0,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,CCO,mol_216_solute_opt,mol_216_solvent_opt,50,18,278.15,-1.9517551508983235,Regorafenib,ethanol
217.0,CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,CCO,mol_217_solute_opt,mol_217_solvent_opt,50,31,278.15,-1.4629068577660207,Musk ketone,ethanol
218.0,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,CCO,mol_218_solute_opt,mol_218_solvent_opt,50,38,278.15,-2.338821669478872,Tinidazole,ethanol
219.0,CC(C)OC(=O)[C@H](C)N[P@](=O)(Oc1ccccc1)Oc1c(F)c(F)c(F)c(F)c1F,CCO,mol_219_solute_opt,mol_219_solvent_opt,50,22,278.15,-1.4795411784123238,SOV-I2,ethanol
220.0,O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1Cl,CCO,mol_220_solute_opt,mol_220_solvent_opt,50,43,298.15,-1.4294963811486516,"1,3-dichloro-2,4,6-trinitrobenzene",ethanol
221.0,CCOC(=O)OC1=C(c2cc(C)ccc2C)C(=O)NC12CCC(OC)CC2,CCO,mol_221_solute_opt,mol_221_solvent_opt,50,27,278.15,-1.25398659726364,Spirotetramat,ethanol
222.0,COC1CCC2(CC1)NC(=O)C(c1cc(C)ccc1C)=C2O,CCO,mol_222_solute_opt,mol_222_solvent_opt,50,24,288.15,-1.3556398311412592,"cis-3-(2,5-dimethylphenyl)-4-hydroxy-8-methoxy-1-azaspiro[4.5]dec-3-en-2-one (si-vi)",ethanol
223.0,O=C(O)COc1ccc2ccccc2c1,CCO,mol_223_solute_opt,mol_223_solvent_opt,50,36,278.15,-0.6450569447877026,2-naphthoxyacetic acid,ethanol
224.0,O=c1c2ccccc2sc2ccccc12,CCO,mol_224_solute_opt,mol_224_solvent_opt,50,39,292.15,-2.4783483662450534,9H-thioxanthen-9-one,ethanol
225.0,Nc1cc(C(=O)O)ccc1C(=O)O,CCO,mol_225_solute_opt,mol_225_solvent_opt,50,32,303.15,-0.212302442987852,2-aminoterephthalic acid,ethanol
226.0,CC(=O)N1CCN(c2ccc(O)cc2)CC1,CCO,mol_226_solute_opt,mol_226_solvent_opt,50,31,283.15,-1.4212222270357646,1-[4-(4-hydroxyphenyl)piperazin-1-yl]ethenone,ethanol
227.0,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,CCO,mol_227_solute_opt,mol_227_solvent_opt,50,31,278.15,-2.368733523595907,Diflufenican,ethanol
228.0,CC(=O)c1c(C)cc(C(C)(C)C)cc1C,CCO,mol_228_solute_opt,mol_228_solvent_opt,50,26,273.15,0.1210142389205793,"1-(4-tert-butyl-2,6-dimethylphenyl)ethenone",ethanol
229.0,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,CCO,mol_229_solute_opt,mol_229_solvent_opt,50,25,298.15,-2.641138302180296,Relugolix,ethanol
230.0,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,CCO,mol_230_solute_opt,mol_230_solvent_opt,50,26,278.15,-2.3803899427049053,Bisacodyl,ethanol
231.0,COc1cc(/C=C/C(=O)O)cc(OC)c1OC,CCO,mol_231_solute_opt,mol_231_solvent_opt,50,27,278.15,-0.9595202830078348,"3,4,5-trimethoxycinnamic acid",ethanol
232.0,O=C1CCC(=O)CC1,CCO,mol_232_solute_opt,mol_232_solvent_opt,50,39,278.15,-0.4170140225182768,"1,4-cyclohexanedione",ethanol
233.0,CC(C)[C@@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,CCO,mol_233_solute_opt,mol_233_solvent_opt,50,23,283.15,-1.4204062828596866,"2,4-epibrassinolide",ethanol
234.0,CCCCOC(=O)c1ccc(O)cc1,CCO,mol_234_solute_opt,mol_234_solvent_opt,50,35,288.15,0.8408210358571351,Butyl paraben,ethanol
235.0,CCCOC(=O)c1ccc(O)cc1,CCO,mol_235_solute_opt,mol_235_solvent_opt,50,32,288.15,0.4971782644468919,Propylparaben,ethanol
236.0,CCOC(=O)c1ccc(O)cc1,CCO,mol_236_solute_opt,mol_236_solvent_opt,50,33,288.15,0.3817251023434497,Ethylparaben,ethanol
237.0,COC(=O)c1ccc(O)cc1,CCO,mol_237_solute_opt,mol_237_solvent_opt,50,38,288.15,0.3315689753404663,Methyl paraben,ethanol
238.0,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,CCO,mol_238_solute_opt,mol_238_solvent_opt,50,15,278.15,-0.7183195919130799,18β-glycyrrhetinic acid,ethanol
239.0,Nc1cncc(Cl)n1,CCO,mol_239_solute_opt,mol_239_solvent_opt,50,42,278.15,-1.556256641286352,2-amino-6-chloropyrazine,ethanol
240.0,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,CCO,mol_240_solute_opt,mol_240_solvent_opt,50,18,288.15,-3.734582906363964,Itraconazole,ethanol
241.0,O=S(=O)(c1ccccc1)c1ccc(Cl)cc1,CCO,mol_241_solute_opt,mol_241_solvent_opt,50,21,278.15,-1.7994071066961357,Sulfenone,ethanol
242.0,CCOc1cccc(C=O)c1O,CCO,mol_242_solute_opt,mol_242_solvent_opt,50,37,278.15,-0.5675041595417378,3-ethoxysalicylaldehyde,ethanol
243.0,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CCO,mol_243_solute_opt,mol_243_solvent_opt,50,32,283.15,-2.7470581928784146,Glyburide,ethanol
244.0,CN(C)NC(=O)CCC(=O)O,CCO,mol_244_solute_opt,mol_244_solvent_opt,50,29,283.15,-1.3210949911591845,Daminozide,ethanol
245.0,COc1ccc2cccc(CCNC(C)=O)c2c1,CCO,mol_245_solute_opt,mol_245_solvent_opt,50,28,278.15,-0.7167053563620539,Agomelatine,ethanol
246.0,Clc1cccnc1Cl,CCO,mol_246_solute_opt,mol_246_solvent_opt,50,40,278.15,-0.2479636969946635,"2,3-dichloropyridine",ethanol
247.0,O=C(O)c1cccc(C(=O)O)c1,CCO,mol_247_solute_opt,mol_247_solvent_opt,50,35,283.15,-1.2437653860279745,Isophthalic acid,ethanol
248.0,N#CN=C(N)N,CCO,mol_248_solute_opt,mol_248_solvent_opt,50,38,283.15,-0.8629968755549878,Dicyandiamide,ethanol
249.0,CC(=O)C1C(=O)C=C(C)OC1=O,CCO,mol_249_solute_opt,mol_249_solvent_opt,50,29,288.25,-1.0521943378968792,Dehydroacetic acid,ethanol
250.0,O=C(O)/C=C/c1ccc(Cl)cc1,CCO,mol_250_solute_opt,mol_250_solvent_opt,50,39,283.15,-1.6274936891419056,trans-4-chlorocinnamic acid,ethanol
251.0,CCOc1ccc2ccccc2c1C(=O)O,CCO,mol_251_solute_opt,mol_251_solvent_opt,50,26,278.15,-0.3189589586698542,2-ethoxy-1-naphthoic acid,ethanol
252.0,OCC1(O)OC[C@@H](O)[C@H](O)[C@@H]1O,CCO,mol_252_solute_opt,mol_252_solvent_opt,50,38,283.15,-1.6211448133052546,D-tagatose,ethanol
253.0,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,CCO,mol_253_solute_opt,mol_253_solvent_opt,50,29,283.15,-2.102460713892927,Letrozole,ethanol
254.0,NC(N)=O,CCO,mol_254_solute_opt,mol_254_solvent_opt,50,40,293.15,-0.1519294210086413,Urea,ethanol
256.0,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,CCO,mol_256_solute_opt,mol_256_solvent_opt,50,30,283.15,-2.014747037112093,Tolnaftate,ethanol
257.0,O=C(O)c1cccc([N+](=O)[O-])c1,CCO,mol_257_solute_opt,mol_257_solvent_opt,50,39,298.2,0.5581073787601768,3-nitrobenzoic acid,ethanol
258.0,c1ccc(-c2cnc(-c3ccc(-c4ncc(-c5ccccc5)o4)cc3)o2)cc1,CCO,mol_258_solute_opt,mol_258_solvent_opt,50,25,298.15,-3.8424700641624665,"1,4-bis(5-phenyl-oxazolyl-2)benzene (POPOP)",ethanol
259.0,c1ccc(-c2cnc(-c3ccccc3)o2)cc1,CCO,mol_259_solute_opt,mol_259_solvent_opt,50,34,298.15,-0.1485125416167286,"2,5-diphenyl-1,3-oxazole (PPO)",ethanol
260.0,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CCO,mol_260_solute_opt,mol_260_solvent_opt,50,27,293.15,-3.860445624854688,Ciprofloxacin,ethanol
261.0,CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,CCO,mol_261_solute_opt,mol_261_solvent_opt,50,33,288.2,-1.2507347034675105,Imperatorin,ethanol
262.0,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,CCO,mol_262_solute_opt,mol_262_solvent_opt,50,32,293.15,-2.2369656308114902,Sulfapyridine,ethanol
263.0,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,CCO,mol_263_solute_opt,mol_263_solvent_opt,50,37,298.15,-2.4377945775909104,Piroxicam,ethanol
264.0,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,CCO,mol_264_solute_opt,mol_264_solvent_opt,50,37,288.2,-2.384296428477525,Daidzein,ethanol
265.0,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,CCO,mol_265_solute_opt,mol_265_solvent_opt,50,36,293.15,-3.969452095534993,Sulfadiazine,ethanol
266.0,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,CCO,mol_266_solute_opt,mol_266_solvent_opt,50,32,278.15,-1.98193068266758,D-sorbitol,ethanol
267.0,COc1ccccc1OCC(O)COC(N)=O,CCO,mol_267_solute_opt,mol_267_solvent_opt,50,25,298.15,-1.1272173846952511,Methocarbamol,ethanol
268.0,N#CNC(=N)N,CCO,mol_268_solute_opt,mol_268_solvent_opt,50,39,278.15,-1.1839267623453855,2-cyanoguanidine,ethanol
269.0,COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,CCO,mol_269_solute_opt,mol_269_solvent_opt,50,17,298.15,-0.5382708679196674,Silymarin,ethanol
270.0,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,CCO,mol_270_solute_opt,mol_270_solvent_opt,50,28,293.15,-3.115702210908219,Meloxicam,ethanol
271.0,Cc1c(O)c(=O)ccn1C,CCO,mol_271_solute_opt,mol_271_solvent_opt,50,37,298.2,-1.6217402474170457,Deferiprone,ethanol
272.0,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,CCO,mol_272_solute_opt,mol_272_solvent_opt,50,20,283.15,-3.407121215565845,Naringin,ethanol
273.0,O=P(NC1CCCCC1)(Oc1ccccc1)Oc1ccccc1,CCO,mol_273_solute_opt,mol_273_solvent_opt,50,27,293.15,-0.1956845930216089,Cyclohexyl-phosphoramidic acid diphenyl ester,ethanol
274.0,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,CCO,mol_274_solute_opt,mol_274_solvent_opt,50,20,298.15,-1.2727895888980254,Ibrutinib,ethanol
275.0,O=C1c2c(O)cc(O)cc2O[C@H](c2cc(O)c(O)c(O)c2)[C@H]1O,CCO,mol_275_solute_opt,mol_275_solvent_opt,50,25,288.15,-0.3586133428091008,Dihydromyricetin,ethanol
276.0,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,CCO,mol_276_solute_opt,mol_276_solvent_opt,50,31,293.15,0.7972690802943619,Rosmarinic acid,ethanol
277.0,CCOC(=O)Cc1c(C(=O)OCC)sc(N(CC(=O)OCC)CC(=O)OCC)c1C#N,CCO,mol_277_solute_opt,mol_277_solvent_opt,50,23,283.15,-2.052385937672501,Tetraethyl ranelate,ethanol
