pair_id,SMILES_Solute,SMILES_Solvent,Solute_name,Solvent_name,Total_conformers,Filtered_conformers
201.0,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,CCO,mol_201_solute_opt,mol_201_solvent_opt,50,19
202.0,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,CCO,mol_202_solute_opt,mol_202_solvent_opt,50,36
203.0,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,CCO,mol_203_solute_opt,mol_203_solvent_opt,50,30
204.0,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CCO,mol_204_solute_opt,mol_204_solvent_opt,50,26
205.0,CC(=O)Nc1ccc(C(=O)O)cc1,CCO,mol_205_solute_opt,mol_205_solvent_opt,50,39
206.0,Clc1ncnc2[nH]ccc12,CCO,mol_206_solute_opt,mol_206_solvent_opt,50,39
207.0,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,CCO,mol_207_solute_opt,mol_207_solvent_opt,50,30
208.0,Nc1nc2ccc(OC(F)(F)F)cc2s1,CCO,mol_208_solute_opt,mol_208_solvent_opt,50,39
209.0,O=C(O)COc1ccc(Cl)cc1Cl,CCO,mol_209_solute_opt,mol_209_solvent_opt,50,41
210.0,S=C(Nc1ccccc1)Nc1ccccc1,CCO,mol_210_solute_opt,mol_210_solvent_opt,50,28
211.0,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,CCO,mol_211_solute_opt,mol_211_solvent_opt,50,34
212.0,CC(=O)NC1CCSC1=O,CCO,mol_212_solute_opt,mol_212_solvent_opt,50,39
213.0,CC(CO)(CO)C(=O)O,CCO,mol_213_solute_opt,mol_213_solvent_opt,50,34
214.0,O=c1cc(CBr)c2ccccc2[nH]1,CCO,mol_214_solute_opt,mol_214_solvent_opt,50,34
215.0,O=C1CCc2cc(O)ccc2N1,CCO,mol_215_solute_opt,mol_215_solvent_opt,50,33
216.0,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,CCO,mol_216_solute_opt,mol_216_solvent_opt,50,18
217.0,CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,CCO,mol_217_solute_opt,mol_217_solvent_opt,50,31
218.0,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,CCO,mol_218_solute_opt,mol_218_solvent_opt,50,38
219.0,CC(C)OC(=O)[C@H](C)N[P@](=O)(Oc1ccccc1)Oc1c(F)c(F)c(F)c(F)c1F,CCO,mol_219_solute_opt,mol_219_solvent_opt,50,22
220.0,O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1Cl,CCO,mol_220_solute_opt,mol_220_solvent_opt,50,43
221.0,CCOC(=O)OC1=C(c2cc(C)ccc2C)C(=O)NC12CCC(OC)CC2,CCO,mol_221_solute_opt,mol_221_solvent_opt,50,27
222.0,COC1CCC2(CC1)NC(=O)C(c1cc(C)ccc1C)=C2O,CCO,mol_222_solute_opt,mol_222_solvent_opt,50,24
223.0,O=C(O)COc1ccc2ccccc2c1,CCO,mol_223_solute_opt,mol_223_solvent_opt,50,36
224.0,O=c1c2ccccc2sc2ccccc12,CCO,mol_224_solute_opt,mol_224_solvent_opt,50,39
225.0,Nc1cc(C(=O)O)ccc1C(=O)O,CCO,mol_225_solute_opt,mol_225_solvent_opt,50,32
226.0,CC(=O)N1CCN(c2ccc(O)cc2)CC1,CCO,mol_226_solute_opt,mol_226_solvent_opt,50,31
227.0,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,CCO,mol_227_solute_opt,mol_227_solvent_opt,50,31
228.0,CC(=O)c1c(C)cc(C(C)(C)C)cc1C,CCO,mol_228_solute_opt,mol_228_solvent_opt,50,26
229.0,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,CCO,mol_229_solute_opt,mol_229_solvent_opt,50,25
230.0,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,CCO,mol_230_solute_opt,mol_230_solvent_opt,50,26
231.0,COc1cc(/C=C/C(=O)O)cc(OC)c1OC,CCO,mol_231_solute_opt,mol_231_solvent_opt,50,27
232.0,O=C1CCC(=O)CC1,CCO,mol_232_solute_opt,mol_232_solvent_opt,50,39
233.0,CC(C)[C@@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,CCO,mol_233_solute_opt,mol_233_solvent_opt,50,23
234.0,CCCCOC(=O)c1ccc(O)cc1,CCO,mol_234_solute_opt,mol_234_solvent_opt,50,35
235.0,CCCOC(=O)c1ccc(O)cc1,CCO,mol_235_solute_opt,mol_235_solvent_opt,50,32
236.0,CCOC(=O)c1ccc(O)cc1,CCO,mol_236_solute_opt,mol_236_solvent_opt,50,33
237.0,COC(=O)c1ccc(O)cc1,CCO,mol_237_solute_opt,mol_237_solvent_opt,50,38
238.0,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,CCO,mol_238_solute_opt,mol_238_solvent_opt,50,15
239.0,Nc1cncc(Cl)n1,CCO,mol_239_solute_opt,mol_239_solvent_opt,50,42
240.0,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,CCO,mol_240_solute_opt,mol_240_solvent_opt,50,18
241.0,O=S(=O)(c1ccccc1)c1ccc(Cl)cc1,CCO,mol_241_solute_opt,mol_241_solvent_opt,50,21
242.0,CCOc1cccc(C=O)c1O,CCO,mol_242_solute_opt,mol_242_solvent_opt,50,37
243.0,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CCO,mol_243_solute_opt,mol_243_solvent_opt,50,32
244.0,CN(C)NC(=O)CCC(=O)O,CCO,mol_244_solute_opt,mol_244_solvent_opt,50,29
245.0,COc1ccc2cccc(CCNC(C)=O)c2c1,CCO,mol_245_solute_opt,mol_245_solvent_opt,50,28
246.0,Clc1cccnc1Cl,CCO,mol_246_solute_opt,mol_246_solvent_opt,50,40
247.0,O=C(O)c1cccc(C(=O)O)c1,CCO,mol_247_solute_opt,mol_247_solvent_opt,50,35
248.0,N#CN=C(N)N,CCO,mol_248_solute_opt,mol_248_solvent_opt,50,38
249.0,CC(=O)C1C(=O)C=C(C)OC1=O,CCO,mol_249_solute_opt,mol_249_solvent_opt,50,29
250.0,O=C(O)/C=C/c1ccc(Cl)cc1,CCO,mol_250_solute_opt,mol_250_solvent_opt,50,39
251.0,CCOc1ccc2ccccc2c1C(=O)O,CCO,mol_251_solute_opt,mol_251_solvent_opt,50,26
252.0,OCC1(O)OC[C@@H](O)[C@H](O)[C@@H]1O,CCO,mol_252_solute_opt,mol_252_solvent_opt,50,38
253.0,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,CCO,mol_253_solute_opt,mol_253_solvent_opt,50,29
254.0,NC(N)=O,CCO,mol_254_solute_opt,mol_254_solvent_opt,50,40
256.0,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,CCO,mol_256_solute_opt,mol_256_solvent_opt,50,30
257.0,O=C(O)c1cccc([N+](=O)[O-])c1,CCO,mol_257_solute_opt,mol_257_solvent_opt,50,39
258.0,c1ccc(-c2cnc(-c3ccc(-c4ncc(-c5ccccc5)o4)cc3)o2)cc1,CCO,mol_258_solute_opt,mol_258_solvent_opt,50,25
259.0,c1ccc(-c2cnc(-c3ccccc3)o2)cc1,CCO,mol_259_solute_opt,mol_259_solvent_opt,50,34
260.0,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CCO,mol_260_solute_opt,mol_260_solvent_opt,50,27
261.0,CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,CCO,mol_261_solute_opt,mol_261_solvent_opt,50,33
262.0,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,CCO,mol_262_solute_opt,mol_262_solvent_opt,50,32
263.0,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,CCO,mol_263_solute_opt,mol_263_solvent_opt,50,37
264.0,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,CCO,mol_264_solute_opt,mol_264_solvent_opt,50,37
265.0,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,CCO,mol_265_solute_opt,mol_265_solvent_opt,50,36
266.0,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,CCO,mol_266_solute_opt,mol_266_solvent_opt,50,32
267.0,COc1ccccc1OCC(O)COC(N)=O,CCO,mol_267_solute_opt,mol_267_solvent_opt,50,25
268.0,N#CNC(=N)N,CCO,mol_268_solute_opt,mol_268_solvent_opt,50,39
269.0,COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,CCO,mol_269_solute_opt,mol_269_solvent_opt,50,17
270.0,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,CCO,mol_270_solute_opt,mol_270_solvent_opt,50,28
271.0,Cc1c(O)c(=O)ccn1C,CCO,mol_271_solute_opt,mol_271_solvent_opt,50,37
272.0,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,CCO,mol_272_solute_opt,mol_272_solvent_opt,50,20
273.0,O=P(NC1CCCCC1)(Oc1ccccc1)Oc1ccccc1,CCO,mol_273_solute_opt,mol_273_solvent_opt,50,27
274.0,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,CCO,mol_274_solute_opt,mol_274_solvent_opt,50,20
275.0,O=C1c2c(O)cc(O)cc2O[C@H](c2cc(O)c(O)c(O)c2)[C@H]1O,CCO,mol_275_solute_opt,mol_275_solvent_opt,50,25
276.0,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,CCO,mol_276_solute_opt,mol_276_solvent_opt,50,31
277.0,CCOC(=O)Cc1c(C(=O)OCC)sc(N(CC(=O)OCC)CC(=O)OCC)c1C#N,CCO,mol_277_solute_opt,mol_277_solvent_opt,50,23
278.0,CN(Cc1ccccc1)CN1C(=O)C(=NNC(=O)c2ccccc2OCc2ccccc2)c2ccccc21,CCO,mol_278_solute_opt,mol_278_solvent_opt,50,24
279.0,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CCO,mol_279_solute_opt,mol_279_solvent_opt,50,28
280.0,O=[N+]([O-])c1cccc2c([N+](=O)[O-])cccc12,CCO,mol_280_solute_opt,mol_280_solvent_opt,50,41
281.0,COc1cc(/C=C/C(=O)O)cc(OC)c1O,CCO,mol_281_solute_opt,mol_281_solvent_opt,50,31
282.0,O=C(O)/C=C\C=C/C(=O)O,CCO,mol_282_solute_opt,mol_282_solvent_opt,50,38
283.0,COc1cc(-c2cc(-c3ccc(Br)cc3)[nH]c(=O)c2C#N)ccc1O,CCO,mol_283_solute_opt,mol_283_solvent_opt,50,31
284.0,COc1cc(-c2cc(-c3ccc(Cl)cc3)[nH]c(=O)c2C#N)ccc1O,CCO,mol_284_solute_opt,mol_284_solvent_opt,50,29
285.0,COc1cc(-c2cc(-c3ccc(F)cc3)[nH]c(=O)c2C#N)ccc1O,CCO,mol_285_solute_opt,mol_285_solvent_opt,50,27
286.0,COc1cc(-c2cc(-c3ccc(O)cc3)[nH]c(=O)c2C#N)ccc1O,CCO,mol_286_solute_opt,mol_286_solvent_opt,50,26
287.0,COc1ccc(-c2cc(-c3ccc(O)c(OC)c3)c(C#N)c(=O)[nH]2)cc1,CCO,mol_287_solute_opt,mol_287_solvent_opt,50,24
288.0,CCOc1ccc(C2NC(=O)NC=C2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1,CCO,mol_288_solute_opt,mol_288_solvent_opt,50,27
289.0,O=C(O)/C=C/c1ccc(O)c(O)c1,CCO,mol_289_solute_opt,mol_289_solvent_opt,50,27
290.0,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,CCO,mol_290_solute_opt,mol_290_solvent_opt,50,21
291.0,Cc1cnc(N)s1,CCO,mol_291_solute_opt,mol_291_solvent_opt,50,42
292.0,C1OCOCO1,CCO,mol_292_solute_opt,mol_292_solvent_opt,50,42
293.0,COc1cc(/C=C/C(=O)O)ccc1O,CCO,mol_293_solute_opt,mol_293_solvent_opt,50,33
294.0,Cc1ccc(-c2ccccc2C#N)cc1,CCO,mol_294_solute_opt,mol_294_solvent_opt,50,37
295.0,CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,CCO,mol_295_solute_opt,mol_295_solvent_opt,50,11
296.0,O=Cc1ccc(O)cc1,CCO,mol_296_solute_opt,mol_296_solvent_opt,50,39
297.0,FC(F)(F)c1cccnc1Cl,CCO,mol_297_solute_opt,mol_297_solvent_opt,50,44
298.0,O=C(O)CNC(=O)c1ccccc1,CCO,mol_298_solute_opt,mol_298_solvent_opt,50,34
299.0,O=C1CCC(c2ccccc2)=NN1,CCO,mol_299_solute_opt,mol_299_solvent_opt,50,37
300.0,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,CCO,mol_300_solute_opt,mol_300_solvent_opt,50,36
301.0,Cc1cc(N)n(-c2ccccc2)n1,CCO,mol_301_solute_opt,mol_301_solvent_opt,50,34
302.0,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,CCO,mol_302_solute_opt,mol_302_solvent_opt,50,21
303.0,CCN(CC)CC(=O)Nc1c(C)cccc1C,CCO,mol_303_solute_opt,mol_303_solvent_opt,50,27
304.0,O=C(c1ccccc1)C(O)c1ccccc1,CCO,mol_304_solute_opt,mol_304_solvent_opt,50,31
305.0,Cc1occc(=O)c1O,CCO,mol_305_solute_opt,mol_305_solvent_opt,50,39
306.0,Cc1c(N)c(=O)n(-c2ccccc2)n1C,CCO,mol_306_solute_opt,mol_306_solvent_opt,50,33
307.0,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,CCO,mol_307_solute_opt,mol_307_solvent_opt,50,20
308.0,CC(C)(C)c1cc(CCC(=O)NCCCCCCNC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,CCO,mol_308_solute_opt,mol_308_solvent_opt,50,13
309.0,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,CCO,mol_309_solute_opt,mol_309_solvent_opt,50,33
310.0,OC[C@H]1O[C@@H](Oc2c(O)cc(O)cc2/C=C/c2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,CCO,mol_310_solute_opt,mol_310_solvent_opt,50,22
311.0,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,CCO,mol_311_solute_opt,mol_311_solvent_opt,50,21
312.0,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,CCO,mol_312_solute_opt,mol_312_solvent_opt,50,28
313.0,N[C@@H](Cc1ccccc1)C(=O)O,CCO,mol_313_solute_opt,mol_313_solvent_opt,50,32
314.0,Cc1cc(=O)n(-c2ccccc2)n1C,CCO,mol_314_solute_opt,mol_314_solvent_opt,50,30
315.0,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,CCO,mol_315_solute_opt,mol_315_solvent_opt,50,31
316.0,O=C(O)c1cccc2ccccc12,CCO,mol_316_solute_opt,mol_316_solvent_opt,50,34
317.0,CC1=CC(=O)C(C(C)C)=CC1=O,CCO,mol_317_solute_opt,mol_317_solvent_opt,50,36
318.0,Cc1nc2cc(N)ccc2s1,CCO,mol_318_solute_opt,mol_318_solvent_opt,50,37
319.0,COc1ccc(-c2nn(-c3ccccc3)cc2/C=C/C(=O)c2nc3ccccc3[nH]2)cc1,CCO,mol_319_solute_opt,mol_319_solvent_opt,50,20
320.0,COc1ccc(-c2nn(-c3ccccc3)cc2/C=C/C(=O)c2nc3ccccc3[nH]2)cc1OC,CCO,mol_320_solute_opt,mol_320_solvent_opt,50,24
321.0,COc1cccc(-c2nn(-c3ccccc3)cc2/C=C/C(=O)c2nc3ccccc3[nH]2)c1,CCO,mol_321_solute_opt,mol_321_solvent_opt,50,21
322.0,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1)c1nc2ccccc2[nH]1,CCO,mol_322_solute_opt,mol_322_solvent_opt,50,20
323.0,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1nc2ccccc2[nH]1,CCO,mol_323_solute_opt,mol_323_solvent_opt,50,24
324.0,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1cccc([N+](=O)[O-])c1)c1nc2ccccc2[nH]1,CCO,mol_324_solute_opt,mol_324_solvent_opt,50,22
325.0,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1nc2ccccc2[nH]1,CCO,mol_325_solute_opt,mol_325_solvent_opt,50,24
326.0,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1Cl)c1nc2ccccc2[nH]1,CCO,mol_326_solute_opt,mol_326_solvent_opt,50,20
327.0,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,CCO,mol_327_solute_opt,mol_327_solvent_opt,50,24
328.0,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CCO,mol_328_solute_opt,mol_328_solvent_opt,50,18
329.0,NC(=O)c1ccccc1,CCO,mol_329_solute_opt,mol_329_solvent_opt,50,42
330.0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,CCO,mol_330_solute_opt,mol_330_solvent_opt,50,28
331.0,CC(=O)NS(=O)(=O)c1ccc(N)cc1,CCO,mol_331_solute_opt,mol_331_solvent_opt,50,42
332.0,NC(=O)Cc1ccccc1,CCO,mol_332_solute_opt,mol_332_solvent_opt,50,29
334.0,COC(=O)c1cc(O)c(O)c(O)c1,CCO,mol_334_solute_opt,mol_334_solvent_opt,50,34
335.0,C/C(=C/C(C)=N/c1c(C(C)C)cccc1C(C)C)Nc1c(C(C)C)cccc1C(C)C,CCO,mol_335_solute_opt,mol_335_solvent_opt,50,15
336.0,Cc1ccc(S(N)(=O)=O)cc1,CCO,mol_336_solute_opt,mol_336_solvent_opt,50,37
337.0,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,CCO,mol_337_solute_opt,mol_337_solvent_opt,50,23
338.0,CC(=O)OC(c1ccccc1)C(Cl)(Cl)Cl,CCO,mol_338_solute_opt,mol_338_solvent_opt,50,32
339.0,CCc1cccc(CC)c1/N=C(C)/C=C(/C)Nc1c(CC)cccc1CC,CCO,mol_339_solute_opt,mol_339_solvent_opt,50,20
340.0,CCCCCCCCCCCCCCCCCC(=O)O,CCO,mol_340_solute_opt,mol_340_solvent_opt,50,24
341.0,O=C1C2C3C=CC(C3)C2C(=O)N1O,CCO,mol_341_solute_opt,mol_341_solvent_opt,50,39
342.0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CCO,mol_342_solute_opt,mol_342_solvent_opt,50,19
343.0,Cc1c[nH]c(=O)[nH]c1=O,CCO,mol_343_solute_opt,mol_343_solvent_opt,50,40
344.0,Cn1c(=O)c2c(ncn2C)n(C)c1=O,CCO,mol_344_solute_opt,mol_344_solvent_opt,50,34
345.0,CC1(C)[C@H](C(=O)O)[C@@H]1/C=C(\Cl)C(F)(F)F,CCO,mol_345_solute_opt,mol_345_solvent_opt,50,33
346.0,c1ccc(-c2cc3ccccc3[nH]2)cc1,CCO,mol_346_solute_opt,mol_346_solvent_opt,50,39
347.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,CCO,mol_347_solute_opt,mol_347_solvent_opt,50,24
348.0,Nc1ccc(S(N)(=O)=O)cc1,CCO,mol_348_solute_opt,mol_348_solvent_opt,50,31
349.0,Nc1ccc(O)c(C(=O)O)c1,CCO,mol_349_solute_opt,mol_349_solvent_opt,50,38
350.0,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CCO,mol_350_solute_opt,mol_350_solvent_opt,50,25
351.0,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CCO,mol_351_solute_opt,mol_351_solvent_opt,50,19
352.0,O=C(CN1C(=O)S/C(=C\c2ccc(Cl)cc2)C1=O)N1CCN(CC(O)(Cn2cncn2)c2cc(F)ccc2F)CC1,CCO,mol_352_solute_opt,mol_352_solvent_opt,50,22
353.0,Nc1nc(N)nc(-c2ccncc2)n1,CCO,mol_353_solute_opt,mol_353_solvent_opt,50,36
354.0,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,CCO,mol_354_solute_opt,mol_354_solvent_opt,50,35
355.0,CC(C)C(N)=O,CCO,mol_355_solute_opt,mol_355_solvent_opt,50,35
356.0,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,CCO,mol_356_solute_opt,mol_356_solvent_opt,50,37
357.0,Cn1nc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],CCO,mol_357_solute_opt,mol_357_solvent_opt,50,43
358.0,O=C(c1ccc(F)cc1)c1ccc(F)cc1,CCO,mol_358_solute_opt,mol_358_solvent_opt,50,34
359.0,CCCOC(=O)c1cc(O)c(O)c(O)c1,CCO,mol_359_solute_opt,mol_359_solvent_opt,50,31
360.0,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,CCO,mol_360_solute_opt,mol_360_solvent_opt,50,30
361.0,O=c1cc[nH]c(=O)[nH]1,CCO,mol_361_solute_opt,mol_361_solvent_opt,50,40
362.0,Nc1cccc(C(=O)O)c1O,CCO,mol_362_solute_opt,mol_362_solvent_opt,50,39
363.0,O=C1CC[C@@H](C(=O)O)N1,CCO,mol_363_solute_opt,mol_363_solvent_opt,50,42
364.0,O=C1c2ccccc2C(=O)N1O,CCO,mol_364_solute_opt,mol_364_solvent_opt,50,37
365.0,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CCO,mol_365_solute_opt,mol_365_solvent_opt,50,25
366.0,Oc1ccccc1/C=N/CC/N=C/c1ccccc1O,CCO,mol_366_solute_opt,mol_366_solvent_opt,50,33
367.0,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,CCO,mol_367_solute_opt,mol_367_solvent_opt,50,33
368.0,NS(=O)(=O)Cc1noc2ccccc12,CCO,mol_368_solute_opt,mol_368_solvent_opt,50,34
369.0,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CCO,mol_369_solute_opt,mol_369_solvent_opt,50,21
370.0,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,CCO,mol_370_solute_opt,mol_370_solvent_opt,50,13
371.0,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,CCO,mol_371_solute_opt,mol_371_solvent_opt,50,34
372.0,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,CCO,mol_372_solute_opt,mol_372_solvent_opt,50,34
373.0,COc1ccc(C(=O)O)cc1,CCO,mol_373_solute_opt,mol_373_solvent_opt,50,38
374.0,COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1,CCO,mol_374_solute_opt,mol_374_solvent_opt,50,32
375.0,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CCO,mol_375_solute_opt,mol_375_solvent_opt,50,33
376.0,O=c1[nH]cc(F)c(=O)[nH]1,CCO,mol_376_solute_opt,mol_376_solvent_opt,50,43
377.0,N#CCNC(=O)c1cnccc1C(F)(F)F,CCO,mol_377_solute_opt,mol_377_solvent_opt,50,32
378.0,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,CCO,mol_378_solute_opt,mol_378_solvent_opt,50,36
379.0,OC(CN1CCN(CC(O)(Cn2cncn2)c2ccc(F)cc2F)CC1)(Cn1cncn1)c1ccc(F)cc1F,CCO,mol_379_solute_opt,mol_379_solvent_opt,50,27
380.0,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,CCO,mol_380_solute_opt,mol_380_solvent_opt,50,27
381.0,NS(=O)(=O)c1ccccc1C(=O)[O-],CCO,mol_381_solute_opt,mol_381_solvent_opt,50,40
382.0,O=C(O)C(O)c1ccccc1,CCO,mol_382_solute_opt,mol_382_solvent_opt,50,36
383.0,O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,CCO,mol_383_solute_opt,mol_383_solvent_opt,50,35
384.0,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CCO,mol_384_solute_opt,mol_384_solvent_opt,50,21
385.0,COc1ccc(C=O)cc1O,CCO,mol_385_solute_opt,mol_385_solvent_opt,50,39
386.0,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,CCO,mol_386_solute_opt,mol_386_solvent_opt,50,45
387.0,O=[N+]([O-])c1cc[nH]n1,CCO,mol_387_solute_opt,mol_387_solvent_opt,50,43
388.0,CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,CCO,mol_388_solute_opt,mol_388_solvent_opt,50,18
389.0,O=C(O)c1cc(=O)[nH]c(=O)[nH]1,CCO,mol_389_solute_opt,mol_389_solvent_opt,50,41
390.0,COc1cc(C=O)ccc1O,CCO,mol_390_solute_opt,mol_390_solvent_opt,50,36
391.0,Cn1cc[nH]c1=S,CCO,mol_391_solute_opt,mol_391_solvent_opt,50,42
